feature,feature_group,feature_effect,probability_contribution,Feature_Importance_Rank,SHAP_Value
service_tenure,"(10.0, 12.0]",increases,2.1840362548828125,18,0.10440956056118011
service_tenure,"(12.0, 14.0]",increases,0.9653210639953613,18,0.04669274762272835
service_tenure,"(14.0, 16.0]",increases,0.19574761390686035,18,0.009542335756123066
service_tenure,"(16.0, 19.0]",increases,0.18405616283416748,18,0.008973359130322933
service_tenure,"(19.0, 23.0]",increases,0.11695623397827148,18,0.0057060071267187595
service_tenure,"(23.0, 26.0]",decreases,0.0370025634765625,18,-0.0018082067836076021
service_tenure,"(26.0, 33.0]",decreases,0.24871230125427246,18,-0.01218034140765667
service_tenure,"(33.0, 61.0]",decreases,0.9653002023696899,18,-0.047638677060604095
service_tenure,"(5.999, 8.0]",decreases,1.5703916549682617,18,-0.07802081853151321
service_tenure,"(8.0, 10.0]",decreases,1.5071094036102295,18,-0.07482366263866425
receivedcalls,"(-0.001, 3.7]",decreases,1.2411117553710938,19,-0.061435699462890625
receivedcalls,"(125.2, 190.6]",increases,0.7667571306228638,19,0.037161681801080704
receivedcalls,"(14.5, 30.2]",decreases,0.13316869735717773,19,-0.006513908505439758
receivedcalls,"(190.6, 308.7]",increases,1.481640338897705,19,0.07130584120750427
receivedcalls,"(3.7, 14.5]",decreases,0.2878636121749878,19,-0.014103713445365429
receivedcalls,"(30.2, 52.8]",decreases,0.1398235559463501,19,-0.0068400027230381966
receivedcalls,"(308.7, 2692.4]",increases,0.5355656147003174,19,0.02601727470755577
receivedcalls,"(52.8, 83.1]",increases,0.01818835735321045,19,0.0008883015834726393
receivedcalls,"(83.1, 125.2]",increases,0.27076900005340576,19,0.013189280405640602
blockedcalls,"(-0.001, 0.3]",decreases,0.8171200752258301,20,-0.040260907262563705
blockedcalls,"(0.3, 0.7]",decreases,0.4284322261810303,20,-0.02102191187441349
blockedcalls,"(0.7, 1.0]",decreases,0.4056662321090698,20,-0.019899951294064522
blockedcalls,"(1.0, 1.7]",increases,0.41567981243133545,20,0.020217910408973694
blockedcalls,"(1.7, 2.7]",increases,0.5086153745651245,20,0.024714743718504906
blockedcalls,"(10.0, 384.3]",increases,1.5188664197921753,20,0.07307091355323792
blockedcalls,"(2.7, 4.7]",increases,0.579458475112915,20,0.028137050569057465
blockedcalls,"(4.7, 10.0]",increases,0.7975161075592041,20,0.038640450686216354
madecalltoretentionteam,no,decreases,0.3906130790710449,21,-0.019158557057380676
madecalltoretentionteam,yes,increases,10.185986518859863,21,0.45774656534194946
prizmcode,other,decreases,0.2569824457168579,22,-0.01258661225438118
prizmcode,rural,increases,2.4408907890319824,22,0.11641065031290054
prizmcode,suburban,decreases,0.7031470537185669,22,-0.034602709114551544
prizmcode,town,increases,1.3986259698867798,22,0.06736487150192261
respondstomailoffers,no,increases,0.5189031362533569,23,0.025212157517671585
respondstomailoffers,yes,decreases,0.8646667003631592,23,-0.04262569174170494
monthlyrevenue,"(-6.171, 25.311]",increases,0.996437668800354,24,0.04818302020430565
monthlyrevenue,"(103.659, 1223.38]",increases,0.1732945442199707,24,0.008449627086520195
monthlyrevenue,"(25.311, 30.98]",decreases,0.4351794719696045,24,-0.021354490891098976
monthlyrevenue,"(30.98, 35.24]",decreases,0.37373602390289307,24,-0.01832738146185875
monthlyrevenue,"(35.24, 40.17]",increases,0.024807453155517578,24,0.0012114130659028888
monthlyrevenue,"(40.17, 48.3]",decreases,0.292283296585083,24,-0.014320680871605873
monthlyrevenue,"(48.3, 54.31]",decreases,0.059404969215393066,24,-0.002903493819758296
monthlyrevenue,"(54.31, 63.55]",increases,0.41014552116394043,24,0.019949808716773987
monthlyrevenue,"(63.55, 79.04]",increases,0.42473673820495605,24,0.0206565260887146
monthlyrevenue,"(79.04, 103.659]",decreases,0.2459108829498291,24,-0.012042917311191559
childreninhh,no,decreases,0.4140883684158325,25,-0.020314939320087433
childreninhh,yes,increases,1.2742102146148682,25,0.06144670769572258
handsetwebcapable,no,increases,2.9904098510742188,26,0.14190584421157837
handsetwebcapable,yes,decreases,0.3583252429962158,26,-0.01756889931857586
handsets,"(-0.001, 1.0]",decreases,0.36545097827911377,27,-0.01791965961456299
handsets,"(1.0, 2.0]",decreases,0.2880960702896118,27,-0.014115091413259506
handsets,"(2.0, 3.0]",increases,1.5532642602920532,27,0.07470110058784485
handsets,"(3.0, 24.0]",increases,1.7672985792160034,27,0.08482028543949127
total_calls,"(-0.001, 2.7]",increases,0.7843315601348877,28,0.03800671175122261
total_calls,"(12.0, 18.4]",increases,0.19676387310028076,28,0.009591726586222649
total_calls,"(18.4, 27.0]",decreases,0.3254741430282593,28,-0.015952633693814278
total_calls,"(2.7, 6.7]",increases,0.4384368658065796,28,0.021319787949323654
total_calls,"(27.0, 38.7]",decreases,0.582122802734375,28,-0.02860983833670616
total_calls,"(38.7, 56.6]",decreases,0.4975825548171997,28,-0.02443275786936283
total_calls,"(56.6, 89.3]",decreases,0.3417402505874634,28,-0.01675267331302166
total_calls,"(6.7, 12.0]",increases,0.2857118844985962,28,0.013915043324232101
total_calls,"(89.3, 956.6]",decreases,1.3368457555770874,28,-0.06624475866556168
offpeakcallsinout,"(-0.001, 0.7]",increases,1.5404731035232544,29,0.07409492880105972
offpeakcallsinout,"(0.7, 7.3]",decreases,0.444754958152771,29,-0.021826451644301414
offpeakcallsinout,"(108.0, 170.7]",decreases,0.16820430755615234,29,-0.008230661042034626
offpeakcallsinout,"(15.0, 24.0]",decreases,0.41450560092926025,29,-0.020335542038083076
offpeakcallsinout,"(170.7, 1474.7]",increases,0.5135208368301392,29,0.02495194412767887
offpeakcallsinout,"(24.0, 35.7]",decreases,0.20654797554016113,29,-0.010111094452440739
offpeakcallsinout,"(35.7, 51.3]",decreases,0.08174777030944824,29,-0.003996570128947496
offpeakcallsinout,"(51.3, 73.7]",decreases,0.40210485458374023,29,-0.019724592566490173
offpeakcallsinout,"(7.3, 15.0]",decreases,0.4531055688858032,29,-0.02223830297589302
offpeakcallsinout,"(73.7, 108.0]",decreases,0.4052460193634033,29,-0.019879281520843506
peakcallsinout,"(-0.001, 2.0]",increases,1.209169626235962,30,0.05834738910198212
peakcallsinout,"(105.3, 140.3]",decreases,0.5257517099380493,30,-0.025823768228292465
peakcallsinout,"(140.3, 204.3]",decreases,0.6989598274230957,30,-0.03439515084028244
peakcallsinout,"(15.7, 30.3]",increases,0.0890195369720459,30,0.004344299901276827
peakcallsinout,"(2.0, 15.7]",decreases,0.042560696601867676,30,-0.0020798249170184135
peakcallsinout,"(204.3, 2090.7]",decreases,0.4038512706756592,30,-0.01981056109070778
peakcallsinout,"(30.3, 45.3]",increases,0.1056969165802002,30,0.00515722343698144
peakcallsinout,"(45.3, 62.0]",decreases,0.24093091487884521,30,-0.011798369698226452
peakcallsinout,"(62.0, 81.0]",increases,0.12678802013397217,30,0.006184999831020832
peakcallsinout,"(81.0, 105.3]",decreases,0.2339571714401245,30,-0.011455954052507877
maritalstatus,no,decreases,0.9668588638305664,31,-0.04771635681390762
maritalstatus,unknown,increases,0.4337877035140991,31,0.021094733849167824
maritalstatus,yes,increases,0.2374023199081421,31,0.011567904613912106
handsetprice,"(-0.001, 10.0]",decreases,0.3887951374053955,32,-0.019069034606218338
handsetprice,"(10.0, 30.0]",decreases,0.04571378231048584,32,-0.0022338968701660633
handsetprice,"(150.0, 500.0]",increases,1.4134377241134644,32,0.06806832551956177
handsetprice,"(30.0, 80.0]",increases,0.4056215286254883,32,0.019730621948838234
handsetprice,"(80.0, 150.0]",increases,1.0541141033172607,32,0.050942935049533844
customercarecalls,"(-0.001, 0.3]",increases,0.32258927822113037,33,0.015704995021224022
customercarecalls,"(0.3, 1.0]",increases,0.061330199241638184,33,0.002993888221681118
customercarecalls,"(1.0, 2.3]",decreases,0.5855262279510498,33,-0.028778076171875
customercarecalls,"(2.3, 5.7]",decreases,0.7694005966186523,33,-0.037890076637268066
customercarecalls,"(5.7, 327.3]",decreases,0.8237957954406738,33,-0.040592823177576065
activesubs,"(-0.001, 1.0]",increases,0.33988356590270996,34,0.016544241458177567
activesubs,"(1.0, 2.0]",increases,0.013595819473266602,34,0.0006640517967753112
activesubs,"(2.0, 53.0]",decreases,2.894303321838379,34,-0.14602109789848328
outboundcalls,"(-0.001, 1.7]",increases,0.16661584377288818,35,0.008124549873173237
outboundcalls,"(1.7, 5.0]",decreases,0.34797191619873047,35,-0.017059504985809326
outboundcalls,"(13.7, 19.7]",decreases,0.07501840591430664,35,-0.003667277516797185
outboundcalls,"(19.7, 28.3]",increases,0.020951032638549805,35,0.001023182994686067
outboundcalls,"(28.3, 40.7]",increases,0.2778470516204834,35,0.013533005490899086
outboundcalls,"(40.7, 64.0]",increases,0.392952561378479,35,0.01911698840558529
outboundcalls,"(5.0, 8.7]",decreases,0.6379663944244385,35,-0.03137308731675148
outboundcalls,"(64.0, 644.3]",decreases,0.3341883420944214,35,-0.016381269320845604
outboundcalls,"(8.7, 13.7]",decreases,0.24592876434326172,35,-0.012043860740959644
roamingcalls,"(-0.001, 0.1]",decreases,0.1783221960067749,36,-0.008726668544113636
roamingcalls,"(0.1, 0.5]",decreases,0.35408735275268555,36,-0.017360355705022812
roamingcalls,"(0.5, 2.1]",decreases,0.18476247787475586,36,-0.009042460471391678
roamingcalls,"(2.1, 1112.4]",increases,1.8977165222167969,36,0.0909666195511818
callwaitingcalls,"(-0.001, 0.3]",increases,0.3396034240722656,37,0.016530513763427734
callwaitingcalls,"(0.3, 0.7]",increases,0.07304251194000244,37,0.003565241815522313
callwaitingcalls,"(0.7, 1.0]",decreases,0.2517402172088623,37,-0.012329097837209702
callwaitingcalls,"(1.0, 2.0]",decreases,0.23940205574035645,37,-0.011723319999873638
callwaitingcalls,"(2.0, 4.7]",decreases,0.3289520740509033,37,-0.01612362079322338
callwaitingcalls,"(4.7, 212.7]",decreases,0.8646368980407715,37,-0.042623985558748245
incomegroup,"(-0.001, 2.0]",increases,0.34741759300231934,38,0.016909416764974594
incomegroup,"(2.0, 4.0]",increases,0.0033110380172729492,38,0.0001616806985111907
incomegroup,"(4.0, 5.0]",increases,0.0524669885635376,38,0.0025613729376345873
incomegroup,"(5.0, 6.0]",decreases,0.05886256694793701,38,-0.0028769432101398706
incomegroup,"(6.0, 7.0]",increases,0.06749629974365234,38,0.003294668858870864
incomegroup,"(7.0, 9.0]",decreases,0.596877932548523,38,-0.029339570552110672
unansweredcalls,"(-0.001, 0.3]",increases,0.27520060539245605,39,0.013404510915279388
unansweredcalls,"(0.3, 3.7]",increases,0.1933276653289795,39,0.00942456815391779
unansweredcalls,"(11.3, 16.3]",increases,0.17108023166656494,39,0.008341916836798191
unansweredcalls,"(16.3, 22.3]",increases,0.13288259506225586,39,0.0064818598330020905
unansweredcalls,"(22.3, 31.0]",increases,0.19381344318389893,39,0.00944825354963541
unansweredcalls,"(3.7, 7.0]",increases,0.013819336891174316,39,0.0006749435560777783
unansweredcalls,"(31.0, 43.7]",increases,0.28350353240966797,39,0.013807779178023338
unansweredcalls,"(43.7, 68.3]",increases,0.03381669521331787,39,0.0016512786969542503
unansweredcalls,"(68.3, 840.0]",increases,0.13881325721740723,39,0.006770845968276262
unansweredcalls,"(7.0, 11.3]",increases,0.21484792232513428,39,0.010471280664205551
threewaycalls,"(-0.001, 0.3]",increases,0.13314783573150635,40,0.006494932807981968
threewaycalls,"(0.3, 0.7]",decreases,0.17640292644500732,40,-0.008632499724626541
threewaycalls,"(0.7, 66.0]",decreases,1.4071792364120483,40,-0.06978458911180496
customer_support_interaction,"(-0.001, 0.3]",increases,0.05615651607513428,41,0.002741459524258971
customer_support_interaction,"(0.3, 1.0]",decreases,0.1609504222869873,41,-0.007875002920627594
customer_support_interaction,"(1.0, 2.3]",decreases,0.22726655006408691,41,-0.011127623729407787
customer_support_interaction,"(2.3, 5.7]",increases,0.19723176956176758,41,0.009614544920623302
customer_support_interaction,"(5.7, 327.3]",increases,0.46270787715911865,41,0.022494472563266754
directorassistedcalls,"(-0.001, 0.25]",increases,0.13094842433929443,42,0.006387630477547646
directorassistedcalls,"(0.25, 0.74]",decreases,0.011900067329406738,42,-0.0005814298056066036
directorassistedcalls,"(0.74, 1.24]",decreases,0.26646554470062256,42,-0.013052362017333508
directorassistedcalls,"(1.24, 2.48]",decreases,0.1794874668121338,42,-0.008783875033259392
directorassistedcalls,"(2.48, 159.39]",decreases,0.9922534227371216,42,-0.04898308590054512
buysviamailorder,no,increases,0.15582144260406494,43,0.007599185686558485
buysviamailorder,yes,decreases,0.2880781888961792,43,-0.0141141377389431
occupation,clerical,increases,1.0318756103515625,44,0.04987917095422745
occupation,crafts,increases,0.33393800258636475,44,0.01625579595565796
occupation,homemaker,increases,1.584044098854065,44,0.07615884393453598
occupation,other,decreases,0.07655024528503418,44,-0.003742229426279664
occupation,professional,increases,0.14359354972839355,44,0.007003805134445429
occupation,retired,decreases,0.1414269208908081,44,-0.0069184014573693275
occupation,self,increases,0.05383491516113281,44,0.0026281145401299
occupation,student,increases,0.10434985160827637,44,0.005091692786663771
retentioncalls,"(-0.001, 4.0]",decreases,0.015527009963989258,45,-0.0007586700958199799
ownscomputer,no,decreases,0.08432269096374512,46,-0.004122492857277393
ownscomputer,yes,increases,0.3810614347457886,46,0.01854065991938114
handsetmodels,"(-0.001, 1.0]",increases,0.01634359359741211,47,0.000798159628175199
handsetmodels,"(1.0, 2.0]",decreases,0.04730224609375,47,-0.00231169443577528
handsetmodels,"(2.0, 3.0]",increases,0.0316619873046875,47,0.0015461405273526907
handsetmodels,"(3.0, 15.0]",increases,0.5563467741012573,47,0.02702098712325096
adjustmentstocreditrating,"(-0.001, 25.0]",decreases,0.00171661376953125,48,-8.373674063477665e-05
newcellphoneuser,no,increases,0.04686117172241211,49,0.002288010437041521
newcellphoneuser,yes,decreases,0.20262598991394043,49,-0.009918658062815666
notnewcellphoneuser,no,decreases,0.010192394256591797,50,-0.0004979020450264215
notnewcellphoneuser,yes,increases,0.033786892890930176,50,0.0016498648328706622
referralsmadebysubscriber,"(-0.001, 35.0]",decreases,0.0017464160919189453,51,-8.540308772353455e-05
homeownership,known,decreases,0.02440512180328369,52,-0.001192415482364595
homeownership,unknown,increases,0.04041492938995361,52,0.0019732629880309105
hascreditcard,no,decreases,0.03343522548675537,53,-0.0016336929984390736
hascreditcard,yes,increases,0.011980533599853516,53,0.0005850003217346966
truckowner,no,decreases,0.013491511344909668,54,-0.0006591858109459281
truckowner,yes,increases,0.061634182929992676,54,0.0030087637715041637
nonustravel,no,increases,0.0055342912673950195,55,0.0002702979545574635
nonustravel,yes,decreases,0.27070939540863037,55,-0.013260792009532452
ownsmotorcycle,no,decreases,0.011813640594482422,56,-0.0005771674332208931
ownsmotorcycle,yes,increases,0.918424129486084,56,0.044445112347602844
retentionoffersaccepted,"(-0.001, 3.0]",increases,0.012481212615966797,57,0.0006096099968999624
rvowner,no,increases,0.0008672475814819336,58,4.242861905368045e-05
rvowner,yes,increases,0.020453333854675293,58,0.0009988233214244246
callforwardingcalls,"(-0.001, 81.3]",decreases,0.0007748603820800781,59,-3.7833015085197985e-05
optoutmailings,no,decreases,0.0026404857635498047,60,-0.00012892640370409936
optoutmailings,yes,increases,0.24367868900299072,60,0.011872860603034496
